sample-id,soil-collection-id,location,sublocation,latitude,longitude,soil-collection-date,dicty-pcr,dicty-sequence,dicty-species-id,dicty-haplotype,burkholderia-lepa-pcr,burkholderia-sequence-id
THA629,trc3,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,yes,heterostelium_pallidum,1,0,NA
THA630,trc3,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,0,NA
THA631,trc3,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA632,trc3,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA633,trc4,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,polysphondylium_violaceum,NA,0,NA
THA634,trc4,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,yes,heterostelium_pallidum,1,1,paraburkholderia_fungorum
THA635,trc5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,polysphondylium_violaceum,NA,1,paraburkholderia_agricolaris
THA636,trc5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,polysphondylium_violaceum,NA,1,NA
THA637,trc5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,polysphondylium_violaceum,NA,1,NA
THA638,trc5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,paraburkholderia_fungorum
THA639,trc5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA640,trc5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA641,tcr2,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,polysphondylium_violaceum,NA,1,paraburkholderia_agricolaris
THA642,tcr2,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,polysphondylium_violaceum,NA,1,NA
THA643,tcr2,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,polysphondylium_violaceum,NA,1,paraburkholderia_phenazinium
THA644,tcr2,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,0,NA
THA645,tcr2,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA646,tcr2,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,0,NA
THA647,tra3,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA648,tra3,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,yes,heterostelium_pallidum,2,0,NA
THA649,tra3,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA650,tra4,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,0,NA
THA651,tra4,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,yes,heterostelium_pallidum,2,1,paraburkholderia_fungorum
THA652,tra4,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA653,tra5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,no,heterostelium_pallidum,NA,1,paraburkholderia_phenazinium
THA654,tra5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,yes,heterostelium_pallidum,2,1,NA
THA655,tra5,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,yes,dictyostelium_giganteum,NA,1,burkholderia_cepacia
THA656,tra1,little_rock,two_rivers,34.79640027,-92.31343666,2/19/19,1,yes,heterostelium_pallidum,2,1,NA
THA657,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,dictyostelium_giganteum,NA,0,NA
THA658,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,0,NA
THA659,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA660,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA661,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,0,NA
THA662,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,0,NA
THA663,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA664,patron_2,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,NA
THA665,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,0,NA
THA666,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,dictyostelium_giganteum,NA,1,achromobacter_sp_aonih1
THA667,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,0,NA
THA668,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,heterostelium_pallidum,1,1,achromobacter_sp_aonih1
THA669,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA670,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,heterostelium_pallidum,1,1,NA
THA671,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,0,NA
THA672,patron_4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,1,NA
THA673,patron_4-3,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,0,NA
THA674,patron_4-3,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA675,patron_4-3,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,heterostelium_pallidum,1,1,herbaspirillum_sp_meg
THA676,patron_4-3,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,dictyostelium_giganteum,NA,0,NA
THA677,patron_4-4,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA678,patron_4-6,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,0,NA
THA679,patron_4-6,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA680,patron_4-6,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA681,patron_4-6,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,heterostelium_pallidum,1,0,NA
THA682,patron_4-7,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA683,patron_4-8,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,0,NA
THA684,patron_4-8,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,dictyostelium_giganteum,NA,0,NA
THA685,patron_4-8,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,dictyostelium_citrinum,NA,0,NA
THA686,patron_4-8,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA687,patron_4-8,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,no,heterostelium_pallidum,NA,1,achromobacter_sp_aonih1
THA688,patron_4-8,ouachita,ouachita,34.58355524,-93.86546454,2/19/19,1,yes,heterostelium_pallidum,2,1,achromobacter_sp_aonih1
THA737,eg_1,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,1,NA
THA738,eg_2,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,dictyostelium_unclassified,NA,1,NA
THA739,eg_3,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,1,NA
THA740,eg_4,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,dictyostelium_unclassified,NA,1,NA
THA741,eg_5,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,0,NA
THA742,eg_6,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,1,NA
THA743,eg_7,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,0,NA
THA744,eg_8,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,0,NA
THA745,h_1,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,heterostelium_pallidum,NA,0,NA
THA746,h2,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_mucoroides,NA,0,NA
THA747,h3,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,heterostelium_pallidum,NA,0,NA
THA748,h4,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,heterostelium_pallidum,1,0,NA
THA749,h5,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,heterostelium_pallidum,NA,0,NA
THA750,h6,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,heterostelium_pallidum,NA,0,NA
THA751,h7,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,heterostelium_pallidum,1,1,NA
THA752,h8,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,heterostelium_pallidum,1,0,NA
THA753,h_9,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,dictyostelium_unclassified,NA,1,paraburkholderia_xenovorans
THA754,h_10,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,1,NA
THA755,h_11,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,dictyostelium_unclassified,NA,1,NA
THA756,h_12,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_unclassified,NA,1,achromobacter_denitrificans
THA758,h_14,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,dictyostelium_unclassified,NA,1,bordetella_genomosp
THA759,h_15,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,dictyostelium_giganteum,NA,1,NA
THA760,h_16,little_rock,henson_park_sherwood,34.79640027,-92.31343666,2/22/19,1,yes,dictyostelium_giganteum,NA,1,paraburkholderia_terrae
THA761,tw_1,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_giganteum,NA,0,NA
THA762,tw_2,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_giganteum,NA,0,NA
THA763,tw_3,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_giganteum,NA,0,NA
THA764,tw_4,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_giganteum,NA,0,NA
THA765,tw_5,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,no,dictyostelium_purpureum,NA,0,NA
THA766,tw_6,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,no,heterostelium_pallidum,NA,0,NA
THA767,tw_7,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,yes,heterostelium_pallidum,1,1,cupriavidus_oxalaticus
THA768,tw_8,little_rock,mills_park_bryant,34.79640027,-92.31343666,2/22/19,1,no,heterostelium_pallidum,NA,0,NA
THA769,lpsp1-2f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA770,lpsp2-2f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,NA
THA771,lpsp3-2f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA772,lpsp4-2f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA773,lpsp5-2e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA774,lpsp6-2e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_citrinum,NA,0,NA
THA775,lpsp7-2e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_purpureum,2,0,NA
THA776,lpsp8-2b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA777,lpsp9-2b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,NA
THA778,lpsp10-2b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_purpureum,3,1,NA
THA779,lpsp11-2b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,pandoraea_commovens
THA780,lpsp12-2b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,NA
THA781,lpsp13-3f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_giganteum,NA,0,NA
THA782,lpsp14-3f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA783,lpsp15-1g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,0,NA
THA784,lpsp16-1g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,0,NA
THA785,lpsp17-1g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA786,lpsp18-2g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_purpureum,3,0,NA
THA787,lpsp19-2g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,NA
THA788,lpsp20-2a,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,NA
THA789,lpsp21-2a,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA790,lpsp22-2a,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA791,lpsp23-1c,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,1,NA
THA792,lpsp24-1c,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,NA
THA793,lpsp25-1a,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,0,NA
THA794,lpsp26-1b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA795,lpsp27-1b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA796,lpsp28-1b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA797,lpsp29-1b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,1,NA
THA798,lpsp30-1e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA799,lpsp31-1e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA800,lpsp32-1e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA801,lpsp33-3a,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA802,lpsp34-3a,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,heterostelium_pallidum,2,0,NA
THA803,lpsp35-3a,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,0,NA
THA804,lpsp36-3c,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,1,NA
THA805,lpsp37-3c,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA806,lpsp38-3b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,1,NA
THA807,lpsp39-3b,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_giganteum,NA,0,NA
THA808,lpsp40-3e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA809,lpsp41-3e,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA810,lpsp42-3d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,0,NA
THA811,lpsp43-3d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_giganteum,NA,0,NA
THA812,lpsp44-3d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA813,lpsp45-3d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,1,NA
THA814,lpsp46-1f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA815,lpsp47-1f,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,0,NA
THA816,lpsp48-2d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,yes,dictyostelium_purpureum,3,0,NA
THA817,lpsp49-1d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_giganteum,NA,1,NA
THA818,lpsp50-2d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA819,lpsp51-2d,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,dictyostelium_purpureum,NA,0,NA
THA820,lpsp52-3g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,0,NA
THA821,lpsp53-3g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,1,NA
THA822,lpsp54-3g,louisiana_purchase_state_park,louisiana_purchase_state_park,34.64571594,-91.05262759,11/13/19,1,no,heterostelium_pallidum,NA,1,NA
THA823,jf1-1a,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_citrinum,NA,0,NA
THA824,jf2-1a,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_citrinum,NA,1,NA
THA825,jf3-1a,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_giganteum,NA,1,NA
THA826,jf4-1a,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA827,jf5-1a,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA828,jf6-1b,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA829,jf7-1c,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA830,jf8-1d,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_giganteum,NA,0,NA
THA831,jf9-1d,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_giganteum,NA,0,NA
THA832,jf10-1d,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_giganteum,NA,0,NA
THA833,jf11-1e,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_giganteum,NA,0,NA
THA834,jf12-9e,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA835,jf13-9e,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_mucoroides,NA,0,NA
THA836,jf14-9e,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_citrinum,NA,0,NA
THA837,jf15-9f,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_giganteum,NA,1,NA
THA838,jf16-9f,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_giganteum,NA,0,NA
THA839,jf17-2b,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,heterostelium_pallidum,NA,0,NA
THA840,jf18-2b,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,heterostelium_pallidum,NA,1,NA
THA841,jf19-2b,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_purpureum,NA,1,NA
THA842,jf20-2b,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_citrinum,NA,1,paraburkholderia_agricolaris
THA843,jf21-2f,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,heterostelium_pallidum,NA,1,NA
THA844,jf22-2f,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,yes,dictyostelium_citrinum,NA,1,paraburkholderia_agricolaris
THA845,jf23-2f,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,dictyostelium_purpureum,NA,1,paraburkholderia_agricolaris
THA846,jf24-2f,jenkins_ferry_state_park,jenkins_ferry_state_park,34.24754049,-92.5823571,2/7/20,1,no,heterostelium_pallidum,NA,1,paraburkholderia_xenovorans
